									Percentile	Global Written	Global Read	Temp Written	Temp Read
									20	43	28	0	0
									50	"26,434"	"12,310"	"3,621"	"5,270"
									90	"5,189,312"	"3,664,867"	"2,335,200"	"3,109,876"
									99	"109,872,552"	"104,301,900"	"48,835,649"	"57,291,349"
									99.9	"723,635,551"	"719,054,918"	"272,325,283"	"355,459,219"
									99.99	"2,870,992,194"	"2,870,710,332"	"2,095,380,984"	"2,121,207,419"
													
													
									Max	"4,744,884,684"	"4,743,848,299"	" 2,876,545,372 "	" 2,578,337,402 "
													
													
													
													
													
													
VC	Job	Total Read	Total Temp Read	Total Global Read	Total Written	Total Temp Written	Total Global Written						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_15c7d077-f351-4856-8811-3dd35a3d9a19	3163842.251	656234.0177	2507608.233	3163842.251	655736.8783	2508105.372						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_1aa17ae3-b916-43b3-9e6f-eba0321a74a1	3163185.201	656294.1669	2506891.034	3163185.201	655514.47	2507670.731						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_2004ca72-5857-456f-a335-1f7b4daacb7a	3164430.839	656235.1817	2508195.657	3164430.839	655683.5163	2508747.322						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_206e44f0-8173-4993-a1e8-14898ed0ac16	3166399.854	657565.5876	2508834.266	3166399.854	656291.6056	2510108.248						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_24211e64-29c6-4ec8-a3f5-a4b07ee8a5dd	3163504.185	656613.1508	2506891.034	3163504.185	655514.086	2507990.099						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_27935fcf-82dd-41ba-a4ee-4a26e98549b8	3165090.782	656782.1237	2508308.659	3165090.782	655886.9493	2509203.833						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_29569217-7b85-44b6-b23e-89cf061ba20c	3163683.487	656540.803	2507142.684	3163683.487	655512.1281	2508171.359						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_2f393115-cf50-4fde-92be-fde51651de8e	3170208.066	658999.5834	2511208.483	3170208.066	656325.6174	2513882.449						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_30946556-dc0f-480b-ba5f-ec7f8702b074	3164817.5	656383.0168	2508434.483	3164817.5	655988.6051	2508828.895						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_33b32048-1f5e-4087-a756-721276abac22	3163293.522	656402.4878	2506891.034	3163293.522	655511.3678	2507782.154						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_35e039e3-5b7b-4aa8-bc8d-765200b8ddda	3164570.827	656563.1635	2508007.663	3164570.827	655854.9949	2508715.832						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_3f9825d6-3445-4569-a961-93cd129acba5	3164088.754	656397.557	2507691.197	3164088.754	655742.7571	2508345.997						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_404db1b9-79ea-4da3-9341-42c25a60e3ff	3165883.275	656333.276	2509549.999	3165883.275	656037.1136	2509846.162						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_448b0894-11ac-4250-a128-c473d82964a5	3165838.235	657085.1913	2508753.043	3165838.235	656158.657	2509679.578						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_481b52f5-5567-41c6-8282-0c7d69fdda68	3163891.072	657000.0383	2506891.034	3163891.072	655513.5762	2508377.496						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_4964df27-d2b1-49ae-922d-da01b0277176	3165328.851	656683.7148	2508645.137	3165328.851	655788.4342	2509540.417						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_4d454d2a-8cc0-430a-b4b4-7343211b3689	3163321.625	656430.5906	2506891.034	3163321.625	655514.3153	2507807.309						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_525dbdba-6e6c-4afe-b4d5-0e15d45a871e	3166632.443	658039.7089	2508592.734	3166632.443	656185.6516	2510446.791						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_5423fc53-2d09-4fc4-874a-7d3588fa1608	3163825.878	656934.8441	2506891.034	3163825.878	655515.7762	2508310.102						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_5c111736-5596-45f0-9c73-0613d59b44a0	3164389.641	656777.0858	2507612.555	3164389.641	655734.0343	2508655.606						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_5ea387c4-aca1-4919-81dc-77b8f7d31ffe	3163189.653	656298.6186	2506891.034	3163189.653	655512.4848	2507677.168						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_62da9fff-dcf7-4dae-bdfc-6bf16913f548	3165241.86	657438.1783	2507803.681	3165241.86	655807.2164	2509434.643						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_6c1b4cfd-f077-4279-88e8-755c3457184b	3163278.194	656387.1604	2506891.034	3163278.194	655515.5069	2507762.688						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_6e789da9-989d-43d6-b949-e2eb81b72244	3163677.851	656786.8172	2506891.034	3163677.851	655513.4566	2508164.395						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_718c5e44-0c4a-4ba7-8985-db202f972db5	3163911.843	656232.295	2507679.548	3163911.843	655739.3499	2508172.493						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_7197c391-ac2c-43df-bd1a-ea5b092d57d2	3165485.489	657336.8871	2508148.601	3165485.489	656005.3279	2509480.161						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_7525145b-31b0-43da-ab75-2a8280e80917	3163786.11	656496.633	2507289.477	3163786.11	655644.7915	2508141.319						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_75653a93-6d5d-446d-84cf-064d5b1265ea	3163963.823	656471.1187	2507492.705	3163963.823	655705.1355	2508258.688						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_75bda91c-9294-478a-8aa3-b4588f3e970a	3165183.523	656903.9449	2508279.578	3165183.523	655665.2329	2509518.29						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_75c18024-f263-47ba-97e5-2e6be730d6d1	3164831.951	656443.3234	2508388.627	3164831.951	655917.9484	2508914.002						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_774136fa-0494-4668-96a9-67fec4900488	3163125.552	656234.5182	2506891.034	3163125.552	655515.0807	2507610.472						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_7909e5ef-27f1-42a5-a2b4-1691f3be5a8e	3163614.08	656232.3303	2507381.75	3163614.08	655634.5275	2507979.553						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_7aaa88af-4ba2-42fa-9510-69e4c306b80d	3165350.932	658459.8984	2506891.034	3165350.932	655517.7269	2509833.206						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_7c48761e-ae15-441b-a1c1-dca608528a9a	3163580.613	656689.5792	2506891.034	3163580.613	655514.6682	2508065.945						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_7f1865b1-6b98-42ae-b9e6-74eac2793693	3163283.489	656392.4551	2506891.034	3163283.489	655514.2709	2507769.218						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_81416d39-d425-404d-aafc-5aa2f1f4ead2	3163452.051	656561.0167	2506891.034	3163452.051	655512.5079	2507939.543						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_83056150-193d-4c47-9ae6-79ace98a0782	3165205.201	657276.9175	2507928.284	3165205.201	655934.558	2509270.643						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_86d3d2ad-432a-4cd3-8e80-4a4308f9aa8c	3163415.348	656524.314	2506891.034	3163415.348	655515.9825	2507899.366						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_8c022a69-bc0b-43e0-a6e8-203ab7cbdb36	3163840.115	656949.0805	2506891.034	3163840.115	655513.7071	2508326.407						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_8f4f082c-bc68-4b26-9bc4-cc5cf9f27dbb	3163739.494	656848.4597	2506891.034	3163739.494	655514.6887	2508224.805						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_915813aa-521f-45c1-8429-858132972b2e	3164837.129	656433.1407	2508403.988	3164837.129	655924.7467	2508912.382						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_96b88796-a117-4543-9cee-00be9922e408	3164133.948	656764.7789	2507369.169	3164133.948	655655.1601	2508478.788						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_99878984-b7c5-4030-be36-859505613473	3165233.333	656307.5841	2508925.749	3165233.333	656088.9756	2509144.357						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_9c755de5-8d01-48cc-a311-630870c9ef15	3164594.166	657417.9286	2507176.237	3164594.166	655516.0508	2509078.115						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_9d693963-9a3a-4a39-a282-7666cd7f3e67	3164100.946	656373.1136	2507727.832	3164100.946	655731.3696	2508369.576						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_a3c778dc-2b3d-429a-9e91-de76d134e04e	3165751.259	656487.7916	2509263.468	3165751.259	656170.533	2509580.726						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_a9cfcead-ae52-4091-8ff0-a7d3b075a461	3163286.941	656395.9074	2506891.034	3163286.941	655513.2528	2507773.689						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_aaa5be24-7e90-4c91-9bd2-13bebcaeccc7	3164206.247	656553.8713	2507652.375	3164206.247	655635.3008	2508570.946						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_acb4097b-54fc-449c-a0e4-12c559434ac4	3163443.212	656552.178	2506891.034	3163443.212	655514.5656	2507928.646						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_b0fe9bf5-7afc-4271-8d16-b45b9926a66a	3165330.335	656231.9702	2509098.365	3165330.335	656129.0954	2509201.239						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_b2e04034-24e6-43f5-9f85-e9e1b2dc8826	3165014.61	656685.4545	2508329.155	3165014.61	655922.1478	2509092.462						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_b2ec69e0-ac44-4522-9f96-f632a9f61184	3163729.368	656574.1025	2507155.266	3163729.368	655514.0461	2508215.322						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_b93315d6-a05b-4a0f-8633-42c06ee43212	3165887.919	657984.7593	2507903.16	3165887.919	655945.4761	2509942.443						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_ba5929dc-2e39-4e65-a5f7-f6019b7e11cd	3163392.947	656501.9128	2506891.034	3163392.947	655513.5155	2507879.431						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_be152940-37a8-4d62-8555-103d667bd905	3163928.593	656394.4432	2507534.15	3163928.593	655706.7987	2508221.794						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_c3d17f77-3d0e-4966-a9a6-e028e077bff5	3163516.519	656625.4847	2506891.034	3163516.519	655514.8146	2508001.704						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_c671f304-b34d-414a-bb2a-e4b83768684f	3163270.7	656379.6658	2506891.034	3163270.7	655514.4929	2507756.207						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_c8ddf100-15c7-4169-9eea-ecb8b168966b	3164795.102	656405.1132	2508389.989	3164795.102	655955.4668	2508839.635						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_cced06e3-690b-4897-8bea-cc4e8c3d1625	3164184.342	657293.308	2506891.034	3164184.342	655514.053	2508670.289						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_d67bf908-5b35-41aa-aad5-62e6b76490b1	3164440.261	657498.9006	2506941.361	3164440.261	655514.3637	2508925.898						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_da2f414f-4b9a-438d-acb7-5b7c1913213b	3164996.966	656645.8076	2508351.158	3164996.966	655968.406	2509028.56						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_da9eed86-2d03-4e01-a2f9-dd2ffcf95a74	3164006.075	657115.0407	2506891.034	3164006.075	655607.733	2508398.342						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_e1a75d69-7d2d-46ce-b26c-db8326116f9d	3163302.239	656411.2051	2506891.034	3163302.239	655512.323	2507789.916						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_e7a79c25-671f-4f6e-b438-0f5b84738280	3164908.531	656536.2252	2508372.306	3164908.531	655965.8686	2508942.663						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_e974fa3d-a4bd-4156-8734-4db941a69701	3166651.23	658007.9007	2508643.33	3166651.23	656176.1561	2510475.074						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_eb728822-3a6d-4a44-9c8e-77a01804ec42	3169205.91	661390.3404	2507815.569	3169205.91	655833.4418	2513372.468						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_ec9b16ed-f836-4d9a-ac33-249a80e3ad0d	3164219.189	656535.4626	2507683.726	3164219.189	655755.449	2508463.74						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_f0a6a3c9-5181-42d5-9dda-0aada13a245c	3163723.5	656494.209	2507229.291	3163723.5	655586.0952	2508137.405						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_f30428e3-39dc-41e5-97c6-c3b4eb8f7f9f	3164345.826	657009.6475	2507336.179	3164345.826	655614.486	2508731.34						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_f6cc7a2f-1250-4457-8cd2-8215326c480c	3164919.703	656283.9003	2508635.803	3164919.703	655963.7395	2508955.964						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_f7ebebf5-dff8-41bc-8a48-ecd719707d75	3163394.692	656503.658	2506891.034	3163394.692	655514.6855	2507880.007						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_fa35b407-e185-499d-bc65-fba100c52fb3	3164446.506	656823.5765	2507622.93	3164446.506	655727.7239	2508718.782						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_20140127_0000_fc67e002-42a6-4664-90a7-667390643c9c	3163624.917	656733.8832	2506891.034	3163624.917	655514.9654	2508109.952						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_ScopeFlightCR8_LimitActionCount	11974017.51	1844832.685	10129184.83	11974017.51	1844811.685	10129205.83						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_ScopeFlightCR8_LimitActionCount2	11973615.74	1845270.503	10128345.24	11973615.74	1844890.081	10128725.66						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_AdImpressionExtract_ScopeFlightCR9_LimitActionCount	25702591.09	3963206.381	21739384.71	25702591.09	3962345.911	21740245.18						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_PassportProfileDeletedGeneration_20140213_0000_54e022d7-808e-46be-a0d8-bb2b5627c196	360180.5809	218868.2047	141312.3761	360180.5809	219101.2533	141079.3275						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_PassportProfileDeletedGeneration_20140214_0000_4f0d7098-711b-4244-a908-e1468b6daa71	356644.811	216091.1402	140553.6709	356644.811	215989.2206	140655.5905						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_PassportProfileGeneration_20140213_0000_3a20440b-8600-474e-bd7c-b4c322093873	4813929.541	2556260.073	2257669.467	4813929.541	2554663.363	2259266.178						
adplatform.audienceintelligence.scoring.ppe	AdCenter_AI_PassportProfileGeneration_20140214_0000_5af5cd01-2633-48ae-a016-71a866be93d6	4802817.624	2544302.397	2258515.226	4802817.624	2542398.793	2260418.831						
adplatform.audienceintelligence.scoring.ppe	AdExpertMonitoringCube_1917c5ff-f249-4074-a4f2-b15aae5e0c8c	5727453.663	1049433.597	4678020.066	5727453.663	1049433.769	4678019.895						
adplatform.audienceintelligence.scoring.ppe	AdExpertMonitoringCube_1c6599f0-77ee-473e-b227-6149510830a0	5853908.551	1107910.925	4745997.626	5853908.551	1107910.925	4745997.626						
adplatform.audienceintelligence.scoring.ppe	AdExpertMonitoringCube_1ef5dee6-7c83-4d9e-b425-9d320709270e	5727885.775	1049433.597	4678452.178	5727885.775	1049433.597	4678452.178						
adplatform.audienceintelligence.scoring.ppe	AdExpertMonitoringCube_26804379-2ffd-4155-bd08-1573efc8100c	5854685.838	1107910.925	4746774.913	5854685.838	1107910.925	4746774.913						
adplatform.audienceintelligence.scoring.ppe	AdExpertMonitoringCube_a56a7bce-536e-4d8d-8404-045c45793018	5856200.341	1107910.925	4748289.417	5856200.341	1108136.865	4748063.476						
adplatform.audienceintelligence.scoring.ppe	AdExpertMonitoringCube_c730ee9d-cba0-49a6-8e34-28de55400867	5725909.258	1049433.597	4676475.661	5725909.258	1049433.597	4676475.661						
adplatform.audienceintelligence.scoring.ppe	AdExpertMonitoringCube_f6c8fa5d-b8eb-4bc7-9ffb-4f5c432c2e08	5730592.375	1049433.597	4681158.778	5730592.375	1050221.811	4680370.565						
adplatform.audienceintelligence.scoring.ppe	AiATakeover_Scope	7223456.505	3374119.599	3849336.906	7223456.505	3373081.741	3850374.764						
adplatform.audienceintelligence.scoring.ppe	AttributeEvents_PV_20140210_aa85b95c-9c4a-412d-9ee2-c4456be3e8bf	9763.215827	4.280223	9758.935604	9763.215827	4.280223	9758.935604						
adplatform.audienceintelligence.scoring.ppe	AttributeEvents_PV_20140211_b7495b5f-007b-4d4b-9607-237b5f783d71	10205.9195	4.90323	10201.01627	10205.9195	4.90323	10201.01627						
adplatform.audienceintelligence.scoring.ppe	AttributeEvents_SQ_20140210_b4db1dda-eb70-4960-a892-fdc71a5d633c	22760.89403	5.977167	22754.91686	22760.89403	5.977167	22754.91686						
adplatform.audienceintelligence.scoring.ppe	AttributeEvents_SQ_20140211_185f85f1-5876-44ae-a026-833c7838cc85	22411.31593	5.971023	22405.3449	22411.31593	5.971023	22405.3449						
adplatform.audienceintelligence.scoring.ppe	BaISDeltaFeedGen_20140213_a83d94e1-b25f-4c48-bb13-9a9b43fd3c41	99802.92475	72170.45158	27632.47317	99802.92475	71700.68953	28102.23522						
adplatform.audienceintelligence.scoring.ppe	BaISDeltaFeedGen_20140214_68946fe1-5874-40db-8346-99a9ca30c021	97383.49048	70294.91958	27088.5709	97383.49048	70294.91958	27088.5709						
adplatform.audienceintelligence.scoring.ppe	BlacklistBasedUserBehaviorFiltering.dd82f93e-28c1-44d2-ab8b-56324f247f20_dd82f93e-28c1-44d2-ab8b-56324f247f20	43229.60285	28424.07206	14805.53079	43229.60285	14603.91627	28625.68659						
adplatform.audienceintelligence.scoring.ppe	BuildAdsRelevance-2014021300_5ff9ba93-e227-43e6-83a0-3677eeda96a1	13902.69359	8021.844033	5880.849555	13902.69359	8021.844033	5880.849555						
adplatform.audienceintelligence.scoring.ppe	BuildAdsRelevance-2014021300_6e7e442f-6d1c-4d71-8cfa-4d649b04751a	13903.31362	8010.790039	5892.523581	13903.31362	8010.790039	5892.523581						
